,DaysSinceLastStay,TotalRevenue,Tenure
26338,226,399.0,0
26339,99,1237.5,0
26340,865,416.44,0
26341,865,234.0,0
26342,200,162.0,0
26343,81,304.0,0
26344,251,604.26,585
26345,687,868.6,0
26347,186,127.2,0
26348,36,200.0,0
26349,869,757.25,0
26350,675,744.09,0
26351,605,516.0,0
26352,557,414.0,0
26353,434,156.5,0
26354,1046,81.0,0
26355,392,91.0,0
26356,213,250.0,0
26357,740,593.4,0
26358,27,533.6,0
26359,929,234.0,0
26360,212,227.0,0
26361,1021,679.0,0
26362,117,464.5,0
26363,1025,232.0,0
26364,471,928.75,0
26365,505,552.0,0
26366,655,294.76,0
26367,452,438.0,0
26368,1067,129.0,0
26369,184,359.0,0
26370,608,776.5,0
26371,595,498.0,0
26372,973,1349.35,5
26373,3,604.6,0
26374,280,876.0,0
26375,200,306.24,0
26376,690,309.9,0
26377,933,685.0,0
26378,562,421.5,0
26379,655,188.88,0
26380,31,446.6,0
26381,928,1182.9,0
26382,314,96.0,0
26383,1035,68.8,0
26384,229,568.0,0
26385,206,302.0,0
26386,916,285.5,0
26387,625,244.0,0
26388,32,121.0,0
26389,403,2337.869999999994,0
26390,535,378.3,0
26391,229,546.0,217
26392,483,1134.0,0
26393,863,239.6,0
26394,228,404.0,0
26395,127,423.0,0
26396,655,1508.8,0
26397,480,698.0,0
26398,20,435.0,0
26399,77,445.5,0
26400,964,408.0,0
26401,942,131.4,0
26402,840,274.2,0
26403,312,305.90999999999997,0
26404,631,274.99,0
26405,844,336.0,0
26406,213,331.6,0
26407,172,1908.0,0
26408,46,273.0,620
26409,784,282.0,0
26410,775,166.0,0
26411,78,634.4,0
26412,521,83.1,0
26413,459,445.0,0
26414,35,586.0400000000001,0
26415,990,351.0,33
26416,483,357.0,0
26417,336,600.0,0
26418,11,249.0,0
26419,522,393.0,0
26420,988,334.23,0
26421,219,116.48,0
26422,143,422.0,0
26423,863,931.05,0
26424,156,1585.0,0
26425,414,379.16,0
26426,391,162.0,0
26427,306,206.0,22
26428,818,844.5,0
26429,394,111.0,0
26430,96,651.0,0
26431,881,410.4,0
26432,612,161.0,0
26433,330,353.6,0
26434,670,383.7,0
26435,280,1554.5,0
26436,830,278.8,0
26437,920,196.0,0
26438,412,790.3,0
26439,354,408.0,0
26440,3,1119.0,0
26441,827,222.2,0
26442,538,648.0,0
26443,799,295.0,0
26444,279,627.0,0
26445,688,700.6,0
26446,558,219.0,0
26447,376,1419.75,0
26448,451,321.0,0
26449,733,482.5,0
26450,965,414.0,0
26451,810,716.0,0
26452,201,280.0,0
26453,727,1133.04,10
26454,758,1032.5,0
26455,444,202.0,0
26456,289,604.0,0
26457,477,725.0,0
26458,715,573.6,0
26459,988,1693.4,4
26460,236,903.0,0
26461,573,122.0,0
26462,938,387.5,0
26463,187,738.0,0
26464,173,590.0,0
26465,533,1057.35,0
26466,227,1503.6,0
26467,554,695.99,0
26468,96,297.5,0
26469,524,676.2,0
26470,866,171.3,0
26471,1008,351.4,0
26472,826,243.5,0
26473,85,411.0,0
26474,1009,294.0,0
26475,178,1561.0,0
26476,512,443.2,0
26477,569,900.0,0
26478,680,295.2,0
26479,167,886.8,0
26480,797,337.2,0
26481,266,348.0,0
26482,395,314.8,0
26483,274,122.0,0
26484,59,473.9,0
26485,357,848.2,0
26486,883,445.5,0
26487,145,401.5,0
26488,106,507.0,0
26489,398,542.24,0
26490,46,413.64,0
26491,138,606.0,0
26492,298,363.0,0
26493,737,171.38,0
26494,321,394.2,0
26495,708,751.5,0
26496,497,246.3,0
26497,416,292.2,0
26498,162,424.0,0
26499,222,96.0,0
26500,1097,254.0,0
26501,632,218.8,0
26502,1001,120.0,0
26503,49,184.0,0
26504,523,923.0,0
26505,430,259.5,0
26506,362,169.9,0
26507,440,5.0,394
26508,760,222.0,0
26509,973,396.0,0
26510,610,126.0,0
26511,452,1080.5,0
26512,1039,172.0,0
26513,654,297.6,0
26514,1018,196.0,0
26515,712,76.0,0
26516,808,510.0,0
26517,530,161.5,0
26518,198,352.5,0
26519,376,497.82,0
26520,464,384.5,0
26521,419,635.4,0
26522,915,531.8,0
26523,75,705.0,0
26524,612,340.0,0
26525,934,294.0,0
26526,300,419.5,0
26527,247,915.1,0
26528,936,589.0,5
26529,1087,220.8,0
26530,543,788.5,0
26531,879,1138.9,0
26532,513,132.5,0
26533,74,480.0,0
26534,932,118.47,0
26535,388,238.32,0
26536,94,282.0,0
26537,320,604.75,0
26538,183,475.5,0
26539,590,328.0,0
26540,74,375.5,0
26541,318,281.08000000000004,0
26542,222,819.0,0
26543,1040,71.0,0
26544,605,255.5,0
26546,372,1449.0,0
26547,38,315.0,0
26548,261,478.0,0
26549,582,706.8,0
26550,582,712.3,0
26551,582,706.8,0
26552,372,929.1,1
26553,368,617.5,0
26554,127,127.75,0
26555,507,1030.0,0
26556,959,312.2,0
26557,475,437.5,0
26558,958,128.76,0
26559,200,613.0,0
26560,590,256.0,0
26561,518,948.0,0
26562,277,505.0,0
26563,215,458.0,0
26564,1034,469.2,0
26565,901,363.82,0
26566,364,88.0,0
26567,982,420.0,0
26568,925,436.2,0
26569,849,196.0,0
26570,493,248.8,0
26571,984,423.35,0
26573,186,2019.0,0
26574,942,121.0,0
26575,604,265.0,0
26576,825,543.2,0
26577,523,1155.4,0
26578,683,534.0,0
26579,609,404.0,0
26580,450,562.0,0
26581,829,900.0,0
26582,294,367.6,0
26583,785,829.5,0
26584,175,465.0,0
26585,649,100.0,0
26586,766,162.4,0
26587,99,601.0,0
26588,879,632.5,0
26589,537,344.0,0
26590,503,456.9,0
26591,596,333.0,0
26592,685,126.0,0
26593,34,308.6,0
26594,462,399.0,10
26595,361,161.7,0
26596,680,578.3,264
26597,245,732.0,0
26598,81,396.0,0
26599,409,113.2,0
26600,980,484.0,0
26601,582,0.0,0
26602,908,278.34000000000003,0
26603,176,351.6,0
26604,780,284.5,0
26605,129,655.0,0
26606,896,290.4,0
26607,920,402.0,0
26608,569,805.16,0
26610,645,109.0,0
26611,435,276.8,0
26612,830,191.0,0
26613,795,148.0,0
26614,887,359.9,0
26615,532,381.3,0
26616,716,270.6,0
26617,956,594.0,0
26618,68,423.0,0
26619,198,300.58000000000004,0
26620,182,1512.0,0
26621,922,904.5,30
26622,858,1317.27,0
26623,329,617.6,0
26624,665,307.48,0
26625,615,420.5,0
26626,995,1115.4,0
26627,1046,161.0,0
26628,65,801.0,0
26629,1046,81.0,0
26630,1019,739.5,0
26631,192,858.5,3
26632,18,272.62,0
26633,619,967.5,0
26634,1,1590.0,3
26635,897,629.0,0
26636,325,182.0,0
26637,339,162.0,0
26638,402,305.0,0
26639,283,394.3,0
26640,102,564.5,5
26641,71,363.0,0
26642,240,240.82,0
26643,627,667.5,0
26644,146,403.0,0
26645,664,261.4,0
26646,580,512.5,21
26647,813,444.0,0
26648,813,716.0,0
26649,735,458.76,0
26650,562,362.0,0
26651,425,131.0,0
26652,530,246.3,0
26653,236,448.0,0
26654,794,241.5,0
26655,831,393.0,5
26656,101,131.0,0
26657,433,248.8,0
26658,855,656.8,0
26659,436,1337.0,0
26660,944,269.86,0
26661,196,888.1,0
26662,195,194.0,0
26663,615,416.4,0
26664,759,0.0,0
26665,223,185.0,0
26666,568,572.5,0
26667,674,250.0,0
26668,59,231.1,0
26669,110,257.94,0
26670,493,179.0,0
26671,122,180.5,0
26672,827,121.3,0
26673,806,503.75,0
26674,862,868.2,0
26675,1090,124.1,0
26676,56,466.7,0
26677,933,140.5,0
26678,604,723.6,0
26679,664,479.0,0
26680,548,197.5,0
26681,970,278.0,0
26682,165,469.5,0
26683,199,238.16,0
26684,267,911.5,0
26685,973,330.12,0
26686,94,304.0,0
26687,428,448.5,0
26688,601,96.0,0
26689,604,629.5,0
26690,658,358.0,0
26691,607,284.0,0
26692,773,451.5,0
26693,276,418.0,0
26694,1012,161.5,0
26695,616,108.02,0
26696,145,1402.5,0
26697,140,587.4,0
26698,201,369.0,0
26699,329,734.0,0
26700,176,552.0,0
26701,996,611.2,0
26702,189,289.8,0
26703,641,287.35,0
26704,914,419.0,0
26705,51,183.0,0
26706,861,390.0,0
26707,1023,245.48,0
26708,445,231.0,0
26709,291,239.2,0
26710,3,73.0,0
26711,190,333.0,0
26712,581,376.9,0
26713,953,343.13,0
26714,544,311.0,0
26715,689,368.4,0
26716,674,228.0,0
26717,119,524.0,0
26718,608,523.0,0
26719,14,81.0,0
26720,545,193.0,0
26721,994,366.9,0
26722,938,494.0,0
26723,430,541.6,0
26724,674,76.0,0
26725,290,409.46,0
26726,585,508.4,0
26727,915,270.2,0
26728,730,306.0,0
26729,87,242.4,0
26730,403,2295.869999999994,0
26731,185,254.0,0
26732,595,194.5,0
26733,427,622.3,0
26734,190,272.0,0
26735,331,253.0,0
26736,999,113.0,0
26737,484,92.0,0
26738,98,683.5,0
26739,549,426.0,0
26740,556,264.0,0
26741,961,395.33,0
26742,508,182.0,0
26743,454,318.5,0
26744,72,966.1,0
26745,298,353.5,0
26746,410,657.0,0
26747,105,137.2,0
26748,773,0.0,0
26749,840,231.46,0
26750,537,126.3,0
26751,219,322.0,0
26752,689,212.5,0
26753,463,715.0,0
26754,216,160.0,0
26755,602,680.3,0
26756,195,438.0,0
26757,82,664.0,0
26758,1029,732.9,0
26759,839,640.5,0
26760,67,303.0,0
26761,192,106.0,0
26762,43,760.8,0
26763,1098,854.5,0
26764,547,253.64,0
26765,890,503.7,0
26766,639,264.6,0
26767,1005,407.5,0
26768,892,493.7,0
26769,945,193.0,0
26770,732,481.0,0
26771,743,330.75,0
26772,907,447.0,0
26773,659,605.5,0
26774,563,302.0,0
26775,276,552.0,0
26776,409,752.75,0
26777,226,651.36,0
26778,186,564.0,0
26779,1059,264.0,0
26780,390,546.5,0
26781,931,328.0,0
26782,68,304.0,0
26783,73,350.78,0
26784,1029,277.0,0
26785,329,444.0,0
26786,1043,726.8,28
26787,150,919.2,0
26788,922,182.0,0
26789,781,4.0,0
26790,470,170.0,0
26791,950,389.6,0
26792,538,163.5,0
26793,228,2169.869999999994,0
26794,980,495.5,0
26795,408,713.85,0
26796,479,202.0,0
26797,953,221.8,0
26798,902,107.3,0
26799,612,2139.869999999994,0
26800,754,554.3,0
26801,64,524.0,0
26802,680,314.67,0
26803,281,431.0,0
26804,685,98.0,0
26805,147,835.06,2
26806,576,344.0,0
26807,1024,166.5,0
26808,147,565.0,0
26809,619,292.0,0
26810,168,264.9,0
26811,479,246.0,0
26812,655,166.32,0
26813,292,450.79999999999995,0
26814,540,641.8,0
26815,250,222.0,0
26816,996,144.0,0
26817,842,196.0,0
26818,424,427.20000000000005,0
26819,625,453.0,0
26820,86,403.0,0
26821,925,207.0,0
26822,228,686.5,0
26823,199,804.0,0
26824,872,635.3,0
26825,260,151.0,0
26826,95,96.0,0
26827,270,1028.9,0
26828,944,234.0,0
26829,792,250.9,0
26830,792,199.2,0
26831,592,411.0,0
26832,881,311.0,0
26833,640,294.28,0
26834,472,336.0,0
26835,334,101.0,0
26836,104,456.6,0
26837,86,930.0,0
26838,629,492.5,0
26839,607,191.0,0
26840,51,419.4,0
26841,711,355.46,0
26842,150,525.0,0
26843,396,544.0,0
26844,847,248.25,0
26845,705,809.99,0
26846,934,264.0,0
26847,1076,70.8,0
26848,313,882.489999999998,0
26849,408,251.0,0
26850,497,827.5,0
26851,126,427.0,0
26853,596,376.0,0
26854,1057,230.0,0
26855,469,428.0,0
26856,128,1080.0,0
26857,985,200.0,0
26858,105,383.5,0
26859,421,759.8,0
26860,998,73.72,0
26861,675,79.0,0
26862,438,273.3,0
26863,396,235.5,0
26864,773,106.0,0
26865,177,1204.0,0
26866,645,222.0,0
26867,1061,165.0,0
26868,937,689.3,0
26869,588,254.0,0
26870,686,164.9,0
26871,831,352.0,0
26872,513,190.0,0
26873,221,902.75,0
26874,182,432.6,0
26875,102,817.5,0
26876,341,305.0,0
26877,279,304.0,0
26878,842,196.0,0
26879,498,630.0,0
26880,107,237.0,0
26881,205,189.0,0
26882,558,498.0,0
26883,297,371.31,0
26884,38,457.5,0
26885,458,631.0,0
26886,4,0.0,19
26887,467,797.0,0
26888,521,328.4,0
26889,304,312.5,0
26890,52,472.0,0
26891,1064,264.0,0
26892,62,289.0,0
26893,278,480.5,0
26894,308,719.9,0
26895,32,375.8,0
26896,145,707.28,0
26897,512,617.2,0
26898,442,193.0,0
26899,58,1074.5,0
26900,811,797.5,11
26901,165,343.1,0
26902,449,462.0,0
26903,26,892.44,0
26904,87,308.4,0
26905,478,152.0,0
26906,1038,336.0,0
26907,95,96.0,0
26908,506,351.5,0
26909,639,0.0,0
26910,1033,91.5,0
26911,1034,435.5,2
26912,351,351.97,5
26913,613,371.0,0
26914,367,450.5,0
26915,670,423.74,0
26916,678,671.5,0
26917,674,463.5,0
26918,106,561.0,0
26919,539,321.0,14
26920,105,213.0,0
26922,959,692.24,0
26923,283,1258.0,2
26924,424,346.0,0
26925,600,1393.2,0
26926,672,448.0,0
26927,395,209.2,0
26928,1094,294.0,0
26929,959,91.0,0
26930,630,433.0,0
26931,1027,178.6,0
26932,961,446.5,0
26933,738,507.7,0
26934,183,785.0,0
26935,423,313.3,0
26936,254,359.0,0
26937,269,699.6,0
26938,639,723.8,0
26939,1010,568.0,0
26940,453,347.0,0
26941,243,747.0,0
26942,876,364.1,0
26943,464,344.0,0
26944,324,1768.289999999998,0
26945,519,333.5,0
26946,557,316.0,0
26947,547,121.6,0
26948,686,1137.8,0
26949,766,410.09,0
26950,809,110.65,0
26951,1018,331.9,0
26952,301,1539.4,90
26953,554,568.8,0
26954,974,312.0,0
26955,798,116.21,0
26956,602,441.9,0
26957,407,600.6,0
26958,68,400.0,4
26959,959,150.5,0
26960,598,364.0,0
26961,697,322.0,0
26962,24,120.0,0
26963,924,773.4,0
26964,704,492.0,0
26965,658,326.1,0
26966,789,762.489999999998,0
26967,72,872.94,0
26968,605,899.5,0
26969,749,210.1,0
26970,232,637.5,0
26971,1011,146.0,0
26972,180,443.0,0
26973,547,216.32,0
26974,641,695.6,0
26975,447,176.0,0
26976,325,442.6,0
26977,161,815.5,0
26978,251,399.0,0
26979,112,453.5,0
26980,276,695.5,0
26981,254,691.5,0
26982,169,1101.4,0
26983,387,171.57999999999998,0
26984,732,590.9,0
26985,431,2219.5,0
26986,872,598.75,0
26987,413,473.6,0
26988,259,121.0,0
26989,822,246.0,0
26990,549,826.8,0
26991,1037,1655.3,3
26992,651,194.0,0
26993,865,818.0,0
26994,127,310.56,0
26995,243,359.0,0
26996,27,346.05,0
26997,404,120.0,0
26998,77,306.0,0
26999,410,280.0,0
27000,943,246.0,0
27001,246,432.0,0
27002,976,248.0,0
27003,94,892.0,0
27004,798,330.5,0
27005,480,443.98,0
27006,280,615.01,0
27007,333,486.6,0
27008,341,192.0,0
27009,858,449.06000000000006,0
27010,403,164.0,0
27011,76,223.0,0
27012,493,203.0,0
27013,282,754.8,0
27014,25,280.5,0
27015,436,279.8,0
27016,424,895.4100000000001,0
27017,826,86.5,0
27018,397,318.78,2
27019,894,338.0,0
27020,147,898.5,0
27021,854,165.0,0
27022,498,434.0,7
27023,792,319.1,0
27024,861,524.88,0
27025,920,196.0,0
27026,151,596.0,0
27027,816,193.0,0
27028,910,315.0,0
27029,312,648.0,0
27030,5,438.95,0
27031,827,724.0,0
27032,281,1033.0,0
27033,78,725.0,0
27034,888,742.85,0
27035,318,192.0,0
27036,5,537.0,0
27037,319,354.2,0
27038,372,500.2,0
27039,260,503.4,0
27040,1036,356.0,0
27041,173,532.0,0
27042,622,411.0,0
27043,131,384.0,0
27044,190,112.0,0
27045,985,370.0,0
27046,277,430.82,0
27047,425,261.96000000000004,0
27048,718,600.75,5
27049,51,231.0,0
27050,477,1305.5,0
27051,793,240.58,0
27052,1082,78.7,0
27053,856,272.0,0
27055,982,724.8,0
27056,75,372.5,0
27057,105,353.6,0
27058,1059,86.0,0
27059,1072,225.0,0
27060,84,264.0,0
27061,91,284.5,0
27062,646,597.6800000000001,0
27063,264,292.16999999999996,0
27064,1069,407.5,0
27065,673,594.0,0
27066,231,269.1,0
27067,94,304.0,0
27068,146,162.24,0
27069,631,569.4,0
27070,158,606.0,0
27071,245,1245.3,0
27072,289,453.0,0
27073,952,239.8,0
27074,210,136.0,0
27075,490,958.48,0
27076,1028,97.0,0
27077,1044,85.0,0
27078,73,508.0,0
27079,264,252.4,0
27080,536,182.2,0
27081,786,316.5,0
27082,80,298.0,0
27083,412,366.5,0
27084,17,81.0,0
27085,212,202.0,0
27086,125,1711.8200000000002,294
27087,897,399.9,0
27088,1018,81.0,0
27089,658,518.5,0
27090,487,384.0,0
27091,265,1748.3,0
27092,199,681.0,0
27093,496,348.0,0
27094,458,1196.0,0
27095,899,282.4,0
27096,83,723.0,2
27097,262,272.2,0
27098,299,523.1,0
27099,452,1486.0,0
27100,658,140.0,0
27101,793,719.3,0
27102,105,521.76,0
27103,843,647.5,0
27104,1019,323.4,0
27105,947,1205.9,0
27106,239,405.6,0
27107,648,282.0,0
27109,539,540.5,0
27110,119,536.0,0
27111,1022,372.0,0
27112,942,446.0,0
27113,539,142.2,0
27114,784,329.6,0
27115,1001,294.9,0
27116,920,254.5,0
27117,731,514.0,0
27118,773,0.0,0
27119,73,347.28,0
27120,209,321.0,860
27121,192,356.0,0
27122,325,1187.5,0
27123,6,783.7,0
27124,223,781.0,0
27125,793,102.0,0
27126,534,138.0,0
27127,912,518.0,0
27128,278,461.0,0
27129,741,733.5,0
27130,676,1647.6,0
27131,346,176.0,0
27132,130,302.0,0
27133,64,282.0,0
27134,123,506.5,0
27135,1046,243.0,0
27136,91,394.8,0
27137,606,492.0,0
27138,36,324.0,0
27139,96,1084.0,0
27140,465,251.0,0
27141,545,434.8,0
27142,704,1638.7,0
27143,212,234.4,0
27144,520,97.0,0
27145,798,294.9,0
27146,924,143.0,0
27147,55,575.0,0
27148,289,604.0,0
27149,627,120.0,0
27150,1061,142.0,0
27151,793,722.25,0
27152,572,823.0,0
27153,616,318.3,0
27154,448,606.8,0
27155,1033,286.0,0
27156,169,391.0,0
27157,699,372.0,0
27158,574,433.0,0
27159,613,388.9,0
27160,913,662.5,0
27161,247,1230.2,0
27162,297,321.5,0
27163,452,471.0,0
27164,494,152.1,0
27165,81,396.0,0
27166,478,1207.5,0
27167,682,308.5,0
27168,830,394.8,0
27169,592,647.0,0
27170,844,421.0,0
27171,127,1368.5,729
27172,931,105.02,0
27173,243,94.88,0
27174,970,2168.489999999998,0
27175,90,76.0,0
27176,611,454.76,0
27177,135,178.5,0
27178,994,260.25,0
27179,548,796.5,0
27180,274,676.0,0
27181,109,207.0,0
27182,20,81.0,0
27183,781,649.25,0
27184,994,322.0,0
27185,208,2490.359999999992,0
27186,573,453.0,0
27187,192,640.0,0
27188,345,304.8,0
27189,243,359.0,0
27190,115,411.0,0
27191,493,258.8,0
27192,549,1238.1,0
27193,822,657.5,0
27194,286,416.15,0
27195,999,190.0,0
27196,530,988.7,0
27197,395,301.0,0
27198,350,258.0,406
27199,632,740.489999999998,0
27200,660,86.0,0
27201,872,2331.9,0
27202,845,151.4,0
27203,808,123.5,0
27204,745,71.0,0
27205,750,91.0,0
27206,119,536.0,0
27207,168,434.5,0
27208,111,177.0,0
27209,913,575.5,0
27210,662,201.2,0
27211,637,730.0,0
27212,676,247.8,0
27213,243,446.34,0
27214,435,474.0,0
27215,683,270.1,0
27216,450,232.0,0
27217,53,333.0,0
27218,664,2099.5,178
27219,814,959.0,19
27220,797,493.5,0
27221,841,287.9,0
27222,623,202.0,0
27223,845,1209.7,0
27224,607,122.0,0
27225,596,764.4200000000001,0
27226,822,136.5,0
27227,992,109.0,0
27228,635,344.0,0
27229,543,1278.7,0
27230,567,303.0,0
27231,625,888.0,0
27232,226,435.02,0
27233,297,364.28,0
27234,496,381.8,0
27235,258,96.0,0
27236,571,256.0,0
27237,1006,225.23,0
27238,652,324.8,0
27239,951,232.0,0
27240,614,528.5,0
27241,159,407.5,0
27242,429,693.5,0
27243,451,636.0,0
27244,653,120.5,0
27245,169,1096.0,0
27246,314,111.0,0
27247,812,132.0,0
27249,809,837.2,0
27250,219,2178.869999999994,5
27251,483,1425.0,0
27252,944,448.0,0
27253,126,477.35,0
27254,1021,849.0,0
27255,367,633.0,0
27257,322,582.5,0
27258,898,573.85,0
27259,16,1068.75,359
27260,806,297.0,0
27261,406,185.88,0
27262,516,159.0,0
27263,68,717.5,0
27264,694,535.0,0
27265,261,478.0,0
27266,468,1229.2,0
27267,920,196.0,0
27268,673,684.0,0
27269,632,476.0,0
27270,299,412.6,0
27271,878,804.0,0
27272,113,1020.0,0
27273,581,910.0,0
27274,536,248.8,0
27275,199,681.0,0
27276,817,1225.5,0
27277,520,1026.0,0
27278,612,202.0,0
27279,951,231.5,0
27280,137,706.5,0
27281,576,218.2,0
27282,938,459.5,0
27283,445,373.0,0
27284,661,246.0,0
27285,574,456.5,0
27286,679,91.0,0
27287,521,82.1,0
27288,703,342.74,0
27289,628,294.0,0
27290,244,192.0,1
27291,655,320.0,0
27292,739,692.1,0
27293,661,228.0,0
27294,1070,80.0,0
27295,592,603.0,0
27296,914,87.5,0
27297,533,299.0,0
27298,817,327.8,0
27299,388,492.0,0
27300,852,178.5,0
27301,94,304.0,0
27302,446,456.0,0
27303,336,96.67,0
27304,855,683.6,0
27305,970,610.3,0
27306,69,454.5,0
27307,201,428.8,0
27308,216,139.58,0
27309,793,288.0,0
27310,184,377.5,0
27311,297,344.7,0
27312,871,297.5,0
27313,502,613.7,0
27315,368,283.2,0
27316,655,469.5,0
27317,596,333.0,0
27318,450,499.5,0
27319,1011,1174.5,0
27320,206,302.0,0
27321,243,405.0,0
27322,517,366.0,0
27323,600,408.29999999999995,7
27324,645,1156.289999999998,0
27325,130,605.0,0
27326,554,568.8,0
27327,530,751.8,0
27328,850,448.9,0
27329,700,286.8,0
27330,652,759.0,0
27331,163,471.84,0
27332,370,688.4,0
27333,284,137.0,0
27335,770,276.0,0
27336,687,870.0,0
27337,699,484.5,58
27338,785,436.0,293
27339,966,787.6,0
27340,716,1603.5,0
27341,851,97.0,0
27342,264,474.0,0
27343,543,476.5,0
27344,847,507.9,0
27345,586,260.8,0
27346,791,539.5,0
27347,635,202.0,0
27348,774,279.0,0
27349,867,297.4,0
27350,793,325.0,0
27351,857,474.8,0
27352,42,172.5,0
27353,1009,261.0,0
27354,933,302.2,0
27355,968,597.78,0
27356,310,118.1,0
27357,931,394.3,0
27358,211,369.7,0
27359,772,319.6,0
27360,813,1688.55,0
27361,177,153.0,0
27362,204,432.6,0
27363,129,242.0,0
27364,620,304.0,0
27365,465,213.6,0
27366,350,729.0,0
27367,456,973.8,457
27368,988,211.1,0
27369,561,595.0,0
27370,924,183.14999999999998,0
27371,669,191.79,0
27372,341,182.0,0
27373,126,176.0,0
27374,577,711.0,0
27376,664,198.4,0
27377,486,823.0,0
27379,563,440.0,12
27380,369,444.0,0
27381,626,1965.0,0
27382,38,94.0,0
27383,831,526.5,0
27384,721,486.99,0
27385,1043,240.0,0
27386,893,242.0,0
27387,196,605.0,0
27388,468,130.0,0
27389,306,178.0,728
27390,562,1463.9,0
27391,415,280.0,0
27392,203,336.0,0
27393,465,273.3,0
27394,56,729.1,0
27395,149,779.0,0
27396,107,603.0,0
27397,280,649.55,0
27398,479,222.0,0
27399,71,242.0,0
27400,86,221.0,0
27401,503,575.0,0
27402,849,904.9,0
27403,494,131.0,0
27404,192,213.0,0
27405,420,415.4,0
27406,898,592.5,0
27407,982,216.49,0
27408,383,74.0,0
27409,471,393.0,0
27410,939,670.05,0
27411,817,400.4,0
27412,263,354.3,0
27413,389,400.2,0
27414,592,1152.0,0
27415,741,492.5,0
27416,958,579.8,21
27417,491,123.5,0
27418,972,354.0,0
27419,53,366.0,0
27420,766,200.0,0
27421,808,234.0,0
27422,506,344.0,0
27423,14,83.0,0
27424,930,258.48,0
27425,409,270.72,0
27426,972,1091.0,0
27427,506,305.6,0
27428,658,437.7,0
27429,107,262.0,0
27430,851,755.6,0
27431,805,1565.9,0
27432,944,300.3,0
27433,667,375.2,0
27434,291,310.6,0
27435,392,397.52000000000004,0
27436,999,95.0,0
27437,413,244.7,0
27438,42,2320.969999999994,748
27439,834,395.25,0
27440,499,585.1,0
27441,797,499.5,0
27442,976,282.58000000000004,0
27443,422,344.0,0
27444,975,741.87,0
27445,367,1082.5,0
27446,415,790.9,0
27447,969,167.54,0
27448,519,264.0,0
27449,823,616.1,0
27450,176,348.0,28
27451,973,162.0,0
27452,454,321.0,0
27453,164,792.5,0
27454,672,89.0,0
27455,140,424.5,0
27456,511,855.0,0
27457,997,475.5,0
27458,559,406.0,0
27459,326,282.0,0
27460,753,110.0,0
27461,101,2035.869999999994,0
27462,927,201.0,0
27464,783,1084.32,0
27465,227,673.5,0
27466,734,61.0,0
27467,95,254.0,0
27468,654,361.6,0
27469,791,379.7,0
27470,416,299.0,0
27471,920,196.0,0
27472,421,755.0,0
27473,56,508.0,0
27474,250,353.0,0
27475,156,354.3,0
27476,172,1292.0,0
27477,81,302.0,0
27478,33,416.0,0
27479,571,386.5,0
27480,1081,188.5,0
27481,226,483.5,0
27482,927,214.6,0
27483,638,527.25,0
27484,69,843.0,0
27485,580,542.5,0
27486,471,1116.0,0
27487,522,483.0,0
27488,365,2193.119999999994,0
27489,822,246.0,0
27490,674,76.0,0
27491,674,76.0,0
27492,108,254.0,0
27493,732,1116.0,0
27494,457,1357.0,0
27495,582,529.5,0
27496,381,200.08,0
27497,493,1079.0,0
27498,1058,903.0,0
27499,954,253.5,0
27500,1067,514.0,0
27501,529,435.7,0
27502,834,262.5,0
27503,651,561.4000000000001,0
27504,1013,420.0,0
27505,49,256.5,0
27506,915,828.6,0
27507,77,560.0,0
27508,479,440.2,0
27509,6,870.3,0
27510,367,581.3,0
27511,576,259.0,0
27512,53,464.32,0
27513,200,140.0,0
27514,1050,90.0,0
27515,928,355.5,0
27516,488,462.0,0
27517,389,260.0,0
27518,794,63.5,0
27519,782,207.0,0
27520,1032,228.0,0
27521,295,701.9,0
27522,188,802.0,1
27523,287,427.0,0
27524,752,210.0,0
27525,52,136.0,0
27526,450,928.0,0
27527,189,1272.2,0
27528,729,937.0,0
27529,728,799.089999999998,0
27530,1020,159.0,0
27531,453,726.0,0
27532,809,438.9,0
27533,859,139.0,0
27534,365,218.5,0
27535,256,378.6,0
27536,501,645.9,0
27537,811,277.5,0
27538,714,361.3,0
27539,604,1331.489999999998,0
27540,655,354.5,0
27541,504,708.5,7
27542,380,226.2,0
27543,675,52.66,0
27544,940,251.84,0
27545,619,321.0,0
27546,770,352.0,0
27547,539,279.0,0
27548,348,121.0,0
27549,891,348.0,0
27550,620,178.64,0
27551,73,541.0,0
27552,509,527.5,0
27553,803,2490.359999999992,0
27554,957,304.5,0
27555,523,0.0,0
27556,884,250.0,0
27557,197,883.4,0
27558,460,219.7,309
27559,605,384.0,0
27560,899,1151.3,0
27561,140,684.0,0
27562,962,1014.9,0
27563,19,100.0,0
27564,97,130.0,0
27565,489,883.0,0
27566,94,282.0,0
27567,784,497.69,0
27568,234,532.4,0
27569,989,314.36,0
27570,270,744.0,0
27571,604,552.6,0
27572,358,612.0,0
27573,518,1017.8,0
27574,573,513.5,0
27575,929,246.0,0
27576,824,143.0,0
27577,926,251.1,0
27578,521,480.0,0
27579,843,663.1,0
27580,465,302.0,0
27581,667,200.0,0
27582,586,381.3,0
27583,590,174.0,0
27584,451,1055.0,0
27585,784,506.34,0
27586,198,370.5,0
27587,283,381.3,0
27588,777,323.6,0
27589,863,430.0,0
27590,22,510.79,0
27591,735,286.8,0
27592,962,374.3,0
27593,462,420.0,0
27594,522,246.3,0
27595,955,69.5,0
